p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
43,56,Tc,0,44,55,Ru,47.8,0.00565027,0.0000151699,0.000734309,0.00000903965,2026-07-09
43,56,Tc,0,44,55,Ru,48.7,0.0056328,0.0000151055,0.000757574,0.00000931409,2026-07-09
43,56,Tc,0,44,55,Ru,49.6,0.00561538,0.0000150405,0.00078104,0.00000959024,2026-07-09
43,56,Tc,0,44,55,Ru,50.5,0.00559802,0.0000149752,0.000804701,0.000009868,2026-07-09
43,56,Tc,0,44,55,Ru,51.4,0.00558071,0.0000149094,0.00082855,0.0000101473,2026-07-09
43,56,Tc,0,44,55,Ru,52.3,0.00556345,0.0000148432,0.00085258,0.000010428,2026-07-09
43,56,Tc,0,44,55,Ru,53.2,0.00554624,0.0000147764,0.000876786,0.0000107101,2026-07-09
43,56,Tc,0,44,55,Ru,54.1,0.00552906,0.0000147092,0.00090116,0.0000109935,2026-07-09
43,56,Tc,0,44,55,Ru,55,0.00551193,0.0000146414,0.000925697,0.000011278,2026-07-09
43,56,Tc,0,44,55,Ru,55.9,0.00549484,0.0000145731,0.000950391,0.0000115636,2026-07-09
43,56,Tc,0,44,55,Ru,56.8,0.00547778,0.0000145041,0.000975236,0.0000118502,2026-07-09
43,56,Tc,0,44,55,Ru,57.7,0.00546076,0.0000144344,0.00100022,0.0000121377,2026-07-09
43,56,Tc,0,44,55,Ru,58.6,0.00544377,0.0000143641,0.00102535,0.0000124261,2026-07-09
43,56,Tc,0,44,55,Ru,59.5,0.00542681,0.0000142932,0.00105061,0.0000127153,2026-07-09
43,56,Tc,0,44,55,Ru,60.4,0.00540989,0.0000142215,0.001076,0.0000130051,2026-07-09
43,56,Tc,0,44,55,Ru,61.3,0.00539298,0.0000141491,0.00110151,0.0000132956,2026-07-09
43,56,Tc,0,44,55,Ru,62.2,0.0053761,0.000014076,0.00112714,0.0000135866,2026-07-09
43,56,Tc,0,44,55,Ru,63.1,0.00535924,0.000014002,0.00115288,0.0000138782,2026-07-09
43,56,Tc,0,44,55,Ru,64,0.0053424,0.0000139272,0.00117873,0.00001417,2026-07-09
43,56,Tc,0,44,55,Ru,64.9,0.00532558,0.0000138517,0.00120467,0.0000144623,2026-07-09
43,56,Tc,0,44,55,Ru,65.8,0.00530877,0.0000137753,0.00123071,0.0000147548,2026-07-09
43,56,Tc,0,44,55,Ru,66.7,0.00529197,0.0000136979,0.00125684,0.0000150475,2026-07-09
43,56,Tc,0,44,55,Ru,67.6,0.0052752,0.0000136197,0.00128305,0.0000153403,2026-07-09
43,56,Tc,0,44,55,Ru,68.5,0.00525843,0.0000135405,0.00130935,0.0000156332,2026-07-09
43,56,Tc,0,44,55,Ru,69.4,0.00524166,0.0000134604,0.00133572,0.0000159261,2026-07-09
43,56,Tc,0,44,55,Ru,70.3,0.0052249,0.0000133792,0.00136217,0.000016219,2026-07-09
43,56,Tc,0,44,55,Ru,71.2,0.00520814,0.0000132971,0.00138868,0.0000165118,2026-07-09
43,56,Tc,0,44,55,Ru,72.1,0.00519138,0.000013214,0.00141525,0.0000168043,2026-07-09
43,56,Tc,0,44,55,Ru,73,0.00517463,0.0000131298,0.00144187,0.0000170966,2026-07-09
43,56,Tc,0,44,55,Ru,73.9,0.00515787,0.0000130446,0.00146856,0.0000173887,2026-07-09
43,56,Tc,0,44,55,Ru,74.8,0.0051411,0.0000129582,0.00149529,0.0000176803,2026-07-09
43,56,Tc,0,44,55,Ru,75.7,0.00512433,0.0000128707,0.00152206,0.0000179717,2026-07-09
43,56,Tc,0,44,55,Ru,76.6,0.00510754,0.0000127821,0.00154887,0.0000182625,2026-07-09
43,56,Tc,0,44,55,Ru,77.5,0.00509075,0.0000126924,0.00157572,0.0000185528,2026-07-09
43,56,Tc,0,44,55,Ru,78.4,0.00507395,0.0000126015,0.00160261,0.0000188426,2026-07-09
43,56,Tc,0,44,55,Ru,79.3,0.00505714,0.0000125093,0.00162951,0.0000191318,2026-07-09
43,56,Tc,0,44,55,Ru,80.2,0.00504031,0.000012416,0.00165644,0.0000194203,2026-07-09
43,56,Tc,0,44,55,Ru,81.1,0.00502346,0.0000123213,0.00168339,0.0000197081,2026-07-09
43,56,Tc,0,44,55,Ru,82,0.00500659,0.0000122255,0.00171036,0.0000199952,2026-07-09
43,56,Tc,0,44,55,Ru,82.9,0.0049897,0.0000121285,0.00173734,0.0000202815,2026-07-09
43,56,Tc,0,44,55,Ru,83.8,0.00497279,0.00001203,0.00176433,0.000020567,2026-07-09
43,56,Tc,0,44,55,Ru,84.7,0.00495586,0.0000119303,0.00179133,0.0000208516,2026-07-09
43,56,Tc,0,44,55,Ru,85.6,0.00493889,0.0000118292,0.00181832,0.0000211353,2026-07-09
43,56,Tc,0,44,55,Ru,86.5,0.0049219,0.0000117268,0.00184532,0.0000214181,2026-07-09
43,56,Tc,0,44,55,Ru,87.4,0.00490488,0.000011623,0.00187231,0.0000216998,2026-07-09
43,56,Tc,0,44,55,Ru,88.3,0.00488783,0.0000115179,0.00189929,0.0000219806,2026-07-09
43,56,Tc,0,44,55,Ru,89.2,0.00487074,0.0000114112,0.00192626,0.0000222602,2026-07-09
43,56,Tc,0,44,55,Ru,90.1,0.00485362,0.0000113033,0.00195322,0.0000225387,2026-07-09
43,56,Tc,0,44,55,Ru,91,0.00483647,0.0000111938,0.00198016,0.0000228162,2026-07-09
