nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
Tc-99m	beta-	0	0	2.221e-07	0.0002221	0.00000000000080655	0	0	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	0.3	0.0003	2.21846e-07	0.000221846	0.000000000000808229	7.37858e-13	1.74984e-18	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	0.6	0.0006	2.21878e-07	0.000221878	0.000000000000809708	2.92972e-12	6.942e-18	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	0.9	0.0009	2.22196e-07	0.000222196	0.000000000000810988	6.57419e-12	1.55764e-17	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	1.2	0.0012	2.22518e-07	0.000222518	0.000000000000812061	1.16699e-11	2.76529e-17	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	1.7	0.0017	2.22914e-07	0.000222914	0.000000000000813389	2.33838e-11	5.54291e-17	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	2.2	0.0022	2.23106e-07	0.000223106	0.000000000000814141	3.91063e-11	9.27316e-17	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	2.7	0.0027	2.23094e-07	0.000223094	0.000000000000814319	5.88066e-11	1.39493e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	3.2	0.0032	2.22932e-07	0.000222932	0.000000000000814048	8.24766e-11	1.95708e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	3.7	0.0037	2.22711e-07	0.000222711	0.000000000000813571	1.10086e-10	2.6131e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	4.2	0.0042	2.22422e-07	0.000222422	0.000000000000812875	1.41627e-10	3.36294e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	4.7	0.0047	2.22119e-07	0.000222119	0.000000000000812143	1.77069e-10	4.20592e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	5.2	0.0052	2.21789e-07	0.000221789	0.000000000000811327	2.16404e-10	5.142e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	5.7	0.0057	2.21452e-07	0.000221452	0.000000000000810491	2.59602e-10	6.17053e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	6.2	0.0062	2.21103e-07	0.000221103	0.00000000000080962	3.06656e-10	7.29143e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	6.7	0.0067	2.20749e-07	0.000220749	0.000000000000808735	3.57535e-10	8.50406e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	7.2	0.0072	2.20389e-07	0.000220389	0.000000000000807832	4.1223e-10	9.80835e-16	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	7.7	0.0077	2.20026e-07	0.000220026	0.00000000000080692	4.70713e-10	0.00000000000000112036	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	8.2	0.0082	2.1966e-07	0.00021966	0.000000000000805997	5.32975e-10	0.00000000000000126899	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	8.7	0.0087	2.19291e-07	0.000219291	0.000000000000805066	5.98988e-10	0.00000000000000142665	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	9.2	0.0092	2.1892e-07	0.00021892	0.000000000000804126	6.68743e-10	0.00000000000000159333	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	9.7	0.0097	2.18546e-07	0.000218546	0.000000000000803177	7.4221e-10	0.00000000000000176897	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	10	0.01	2.1832e-07	0.00021832	0.000000000000802604	7.88074e-10	0.00000000000000187867	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	11	0.011	2.17565e-07	0.000217565	0.000000000000800679	9.50503e-10	0.00000000000000226742	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	12	0.012	2.16804e-07	0.000216804	0.000000000000798728	1.12754e-09	0.00000000000000269156	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	13	0.013	2.16037e-07	0.000216037	0.000000000000796752	1.31903e-09	0.00000000000000315082	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	14	0.014	2.15265e-07	0.000215265	0.000000000000794751	1.52483e-09	0.00000000000000364491	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	15	0.015	2.14491e-07	0.000214491	0.000000000000792735	1.7448e-09	0.00000000000000417355	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	16	0.016	2.13712e-07	0.000213712	0.000000000000790699	1.97878e-09	0.00000000000000473648	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	17	0.017	2.12932e-07	0.000212932	0.000000000000788648	2.22665e-09	0.00000000000000533342	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	18	0.018	2.12149e-07	0.000212149	0.000000000000786582	2.48823e-09	0.00000000000000596405	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	19	0.019	2.11366e-07	0.000211366	0.000000000000784506	2.76341e-09	0.00000000000000662817	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	20	0.02	2.1058e-07	0.00021058	0.000000000000782416	3.05204e-09	0.00000000000000732546	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	21	0.021	2.09795e-07	0.000209795	0.000000000000780316	3.35396e-09	0.00000000000000805564	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	22	0.022	2.09009e-07	0.000209009	0.000000000000778205	3.66907e-09	0.00000000000000881848	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	23	0.023	2.08222e-07	0.000208222	0.000000000000776086	3.99718e-09	0.0000000000000096137	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	24	0.024	2.07436e-07	0.000207436	0.000000000000773956	4.33818e-09	0.000000000000010441	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	25	0.025	2.0665e-07	0.00020665	0.000000000000771822	4.69192e-09	0.0000000000000113001	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	26	0.026	2.05866e-07	0.000205866	0.000000000000769683	5.05827e-09	0.0000000000000121908	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	27	0.027	2.05081e-07	0.000205081	0.000000000000767534	5.4371e-09	0.0000000000000131128	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	28	0.028	2.04298e-07	0.000204298	0.000000000000765381	5.82826e-09	0.0000000000000140658	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	29	0.029	2.03515e-07	0.000203515	0.000000000000763218	6.23162e-09	0.0000000000000150496	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	30	0.03	2.02733e-07	0.000202733	0.000000000000761051	6.64704e-09	0.0000000000000160638	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	31	0.031	2.01952e-07	0.000201952	0.000000000000758878	7.07439e-09	0.0000000000000171083	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	32	0.032	2.01172e-07	0.000201172	0.000000000000756702	7.51353e-09	0.0000000000000181828	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	33	0.033	2.00394e-07	0.000200394	0.00000000000075452	7.96434e-09	0.000000000000019287	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	34	0.034	1.99616e-07	0.000199616	0.000000000000752329	8.42668e-09	0.0000000000000204207	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	35	0.035	1.9884e-07	0.00019884	0.000000000000750133	8.90042e-09	0.0000000000000215835	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	36	0.036	1.98065e-07	0.000198065	0.000000000000747933	9.38544e-09	0.0000000000000227753	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	37	0.037	1.97291e-07	0.000197291	0.000000000000745728	9.88158e-09	0.0000000000000239957	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	38	0.038	1.96518e-07	0.000196518	0.000000000000743513	1.03888e-08	0.0000000000000252446	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	39	0.039	1.95746e-07	0.000195746	0.000000000000741294	1.09068e-08	0.0000000000000265216	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	40	0.04	1.94976e-07	0.000194976	0.00000000000073907	1.14356e-08	0.0000000000000278266	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	41	0.041	1.94207e-07	0.000194207	0.000000000000736841	1.1975e-08	0.0000000000000291592	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	42	0.042	1.93439e-07	0.000193439	0.000000000000734603	1.2525e-08	0.0000000000000305192	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	43	0.043	1.92672e-07	0.000192672	0.00000000000073236	1.30853e-08	0.0000000000000319064	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	44	0.044	1.91906e-07	0.000191906	0.000000000000730107	1.36559e-08	0.0000000000000333204	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	45	0.045	1.91141e-07	0.000191141	0.00000000000072785	1.42366e-08	0.0000000000000347611	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	46	0.046	1.90378e-07	0.000190378	0.000000000000725588	1.48273e-08	0.0000000000000362282	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	47	0.047	1.89615e-07	0.000189615	0.000000000000723317	1.54279e-08	0.0000000000000377215	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	48	0.048	1.88855e-07	0.000188855	0.000000000000721041	1.60383e-08	0.0000000000000392406	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	49	0.049	1.88094e-07	0.000188094	0.000000000000718755	1.66583e-08	0.0000000000000407854	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	50	0.05	1.87336e-07	0.000187336	0.000000000000716464	1.72878e-08	0.0000000000000423557	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	51	0.051	1.86578e-07	0.000186578	0.000000000000714164	1.79268e-08	0.000000000000043951	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	52	0.052	1.85822e-07	0.000185822	0.00000000000071186	1.8575e-08	0.0000000000000455713	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	53	0.053	1.85067e-07	0.000185067	0.000000000000709545	1.92324e-08	0.0000000000000472163	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	54	0.054	1.84312e-07	0.000184312	0.000000000000707221	1.98989e-08	0.0000000000000488857	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	55	0.055	1.83559e-07	0.000183559	0.000000000000704892	2.05743e-08	0.0000000000000505793	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	56	0.056	1.82808e-07	0.000182808	0.000000000000702554	2.12585e-08	0.0000000000000522967	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	57	0.057	1.82057e-07	0.000182057	0.000000000000700211	2.19515e-08	0.0000000000000540381	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	58	0.058	1.81308e-07	0.000181308	0.000000000000697858	2.26531e-08	0.0000000000000558029	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	59	0.059	1.8056e-07	0.00018056	0.000000000000695496	2.33631e-08	0.000000000000057591	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	60	0.06	1.79812e-07	0.000179812	0.000000000000693124	2.40816e-08	0.0000000000000594019	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	61	0.061	1.79067e-07	0.000179067	0.000000000000690747	2.48083e-08	0.0000000000000612356	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	62	0.062	1.78322e-07	0.000178322	0.000000000000688361	2.55431e-08	0.0000000000000630915	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	63	0.063	1.77579e-07	0.000177579	0.000000000000685965	2.6286e-08	0.0000000000000649701	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	64	0.064	1.76837e-07	0.000176837	0.000000000000683564	2.70369e-08	0.000000000000066871	142.6836	Ru	IAEA LiveChart bin_beta Betashape
